agency,code,description,unit,zone_a,zone_b,zone_c,zone_d
PWD,21.13.1,600 mm circular dia,meter,11490.0,11482.0,11446.0,11446.0
PWD,21.13.2,450 mm circular dia,meter,10123.0,10115.0,10078.0,10078.0
PWD,21.14.1,600 mm circular dia,meter,10514.0,10506.0,10470.0,10470.0
PWD,21.14.2,450 mm circular dia,meter,8400.0,8392.0,8356.0,8356.0
PWD,21.15,"Manufacturing, supplying, fitting and fixing steel grill fencing in boundary wall with 38 mm dia MS Pipe with thickness 6 mm placed @ 150 mm c/c vertically and mending good the damages with C.C. (1:2:4), finishing with two coats of painting with synthetic enamel paint over a coat of anti- corrosive paint etc. complete as per drawing and design and accepted by the Engineer-in-charge. (Rate is excluding the cost of painting)",sqm,4342.0,4331.0,4284.0,4284.0
PWD,22.1,"Supplying, fitting and fixing of wooden wedge (12 mm base x 12 mm height) instead of putty for fixing glass panes with wooden frame by nails or by any other approved method including the cost of necessary wood (Garjan/ Jam/ Local sal), nails etc. all complete and accepted by the Engineer-in- charge. ( Rate is excluding the cost of wooden frame, painting and 5 mm thick glass panes)",meter,79.0,78.0,75.0,75.0
PWD,22.2.1,20 mm dia Aluminium pipe curtain rail,meter,614.0,717.0,709.0,709.0
PWD,22.2.2,25 mm dia Aluminium pipe curtain rail,meter,792.0,791.0,788.0,788.0
PWD,22.3.1,20 mm dia Stainless steel (SS) pipe with wall thickness 1.00 mm.,meter,563.0,563.0,559.0,559.0
PWD,22.3.2,25 mm dia Stainless steel (SS) pipe with wall thickness 1.20 mm.,meter,690.0,689.0,686.0,686.0
PWD,22.3.3,32 mm dia Stainless steel (SS) pipe with wall thickness 1.20 mm.,meter,859.0,859.0,855.0,855.0
PWD,22.4,"Supplying, fitting and fixing special quality 10 mm thick clear tempered glass door including all accessories, 1 set floor mounted auto door closure, 2 nos. clamping devices, 1 set locking device, top hinge and handle etc. complete in all respect as per drawing and direction of the Engineer-in- charge.",sqm,15816.0,15813.0,15786.0,15786.0
PWD,22.5.1,8 mm thick clear glass partition with aluminium box,sqm,2999.0,2988.0,2942.0,2942.0
PWD,22.5.2,10 mm thick clear glass partition with aluminium box,sqm,3162.0,3151.0,3106.0,3106.0
PWD,22.6,"Supplying, fitting and fixing of Chattogram Teak wood strip (62 mm x 25 mm x 20 mm) for fixing of aluminium curtain rails as per design and drawing, fitting and fixing coat of priming etc. all complete and accepted by the Engineer-in- charge.(Rate is excluding the cost of polishing etc.)",meter,915.0,900.0,879.0,879.0
PWD,22.7,"Supplying, fitting and fixing vertical venetian blinds made with glass fiber fabrics (foreign made) with supply of all the best quality materials (foreign made) such as head rail (aluminium), end cap-set, rod tilt, sigger (stopper), runner, spacer (link), handling cord, ball chain, link chain, cord- weight weight-plate plastic washer, glass fiber fabrics, and head cap-set etc. all complete and accepted by the Engineer-in-charge.",sqm,2029.0,2029.0,2029.0,2029.0
PWD,22.8,"Supplying, fitting and fixing horizontal venetian blinds of 25 mm width made with aluminium foils/ strips (foreign made) with supply of all materials (foreign made) such as head rail, bottom rail, rod tilt, head cap, bottom cap, gear box, stick, support and cap, cord drum and support, bracket, cord lock, cord equalizer, top holder, ladder, cord, handling cord and aluminium foils etc. all complete and accepted by the Engineer-in-charge.",sqm,1567.0,1568.0,1567.0,1567.0
PWD,22.9,"Supplying, fitting and fixing of horizontal zebra blind made with polyester fabrics, synthetic net with 3 inch vinyl/upvc coated strips (foreign made) with supply of all materials (foreign made) such as head rail, bottom rail, rod tilt, head cap, bottom cap, gear box, stick, support and cap, cord drum and support, bracket, cord lock, cord equalizer, top holder, ladder, cord, handling cord and aluminium foils etc. all complete and accepted by the Engineer-in-charge.",sqm,3455.0,3456.0,3455.0,3455.0
PWD,22.10,"Supplying, fitting and fixing of blackout/ translucent roller blind of PVC/ vinyl laminated fiberglass fabrics (foreign made) with supply of all materials (foreign made) such as head rail (aluminium), end cap-set, rod tilt, sigger (stopper), runner, spacer (link), handling cord, ball chain, link chain, cord-weight weight-plate plastic washer, glass fiber fabrics, and head cap-set etc. all complete and accepted by the Engineer-in-charge.",sqm,2844.0,2807.0,2807.0,2807.0
PWD,22.11,"Supplying, fitting and fixing of steel iron rack made of 50 mm x 50 mm x 6.35 mm vertical and horizontal angle post, welding 63.5 mm x 6.35 mm F.I. bar placed horizontally as bracing for the posts, 38 mm x 6.35 mm cross F.I. bars welded with vertical post, 7.81 mm thick M.S plate welded as cup shape at the bottom of post, supplying and fitting rivets, charge for welding, drilling, carrying, cutting, straightening in required sizes etc complete in all respect as per drawing, design and accepted by the Engineer-in- charge.",sqm,11247.0,11072.0,10809.0,10809.0
PWD,22.12,"Supplying, fitting and fixing of the best quality any sizes uPVC plastic door shutter with frame having specific gravity of 1.35 - 1.45, panel wall thickness 1.7 mm-2.2 mm, shutter/panel thickness 37.5 mm & weighing 17.25 kg/m2 and other physical, chemical, thermal, fire resistivity properties etc. as per BSTI approved manufacturer",sqm,3774.0,3774.0,3774.0,3774.0
PWD,22.13,"Supplying, fitting and fixing of the best quality any size uPVC plastic door shutter with frame having specific gravity of 1.35 - 1.45, panel wall thickness 2.4 mm-2.76 mm, shutter/panel thickness 37.5 mm & weighing 27.00 kg/m2 and other physical, chemical, thermal, fire resistivity properties etc. as per BSTI approved manufacturer standards or ASTM, BS/ISO/IS standards and cosmic /Foam /aristocrat or equivalent standards of different sizes uPVC plastic door shutter with uPVC plastic frame (frame size:150mm x 62.50mm) fitting - fixing in brick wall/ R.C.C wall with at least 3 Nos. SS hinges by min 64 Nos. Ø 3.17 mm and 3.97 mm 12.7 mm long rivets, 24 nos. 25.4 mm SS screws, Ø 9.38 mm, 150 mm long SS tower bolts 2 nos., 146 mm SS handle by rivet, 6 Nos. GI clamp, 6 Nos. G.I inner joint, 234.95 mm x 127 mm clamp, 76.2 mm x 57.15 mm, including making necessary grooves and mending good the damages, finishing, curing, local carriage etc. complete in all respect and accepted by the Engineer-in-charge.",sqm,6867.0,6852.0,6791.0,6791.0
PWD,22.14.1,With partition of uPVC hollow section,sqm,2793.0,2786.0,2742.0,2742.0
PWD,22.14.2,With 5 mm glass,sqm,2664.0,2660.0,2630.0,2630.0
PWD,22.15,"Supplying, fitting & fixing of uPVC Profile for door, window and fixed partition frames applications having specific gravity of 1.36-1.43, and other physical, chemical, thermal, fire resistivity properties etc. as per BSTI approved manufacturer standards or ASTM, BS/ISO/IS standards including all accessories, fittings with 6 nos. steel clamps complete in all respect as per drawing and accepted by the Engineer-in-charge.",meter,618.0,633.0,617.0,617.0
PWD,22.16.1,1950 mm x 750 mm size 8 mm thick uPVC swing door shutter,each,11098.0,11261.0,11034.0,11034.0
PWD,22.16.2,2100 mm x 750 mm size 8 mm thick uPVC swing door shutter,each,11409.0,11584.0,11357.0,11357.0
PWD,22.16.3,2100 mm x 900 mm size 8 mm thick uPVC swing door shutter,each,12103.0,12288.0,12033.0,12033.0
PWD,22.17,"Supplying, fitting & fixing of plastic wall paneling with 3 mm sheet, weighing 0.188 kg/sft, fitting and mending good the damages, carriage to the site including glass bead, partition frame, rubber, 5 mm clear glass fitted and fixed with screws, steel clamp etc. all complete and accepted by the Engineer- in-charge.",sqm,1359.0,1353.0,1309.0,1309.0
PWD,22.18,"Supplying, fitting & fixing of uPVC profile fixed partition with 5 mm clear glass, weighing 1.032 kg/sft, fitting and mending good the damages, carriage etc. complete in all respect and accepted by the Engineer-in-charge.",sqm,3752.0,3792.0,3715.0,3715.0
PWD,22.19.1,uPVC sliding window with 5 mm glass (1200 mm x 1200 mm size),sqm,5681.0,5705.0,5601.0,5601.0
PWD,22.19.2,uPVC sliding window without glass (1200 mm x 1200 mm size),sqm,4802.0,4826.0,4722.0,4722.0
PWD,22.20,"Supplying, fitting & fixing of plastic wood paneling in false ceiling with 6 mm sheet, weighing 3.85 kg/sqm, fitting and mending good the damages, carries etc complete in all respect and accepted by the Engineer-in-charge.",sqm,1451.0,1445.0,1398.0,1398.0
PWD,22.21,"Supplying, fitting and fixing of approved quality 190 mm x 190 mm size glass bricks in round stair wall including all accessories & charges, complete in all respect and accepted by the Engineer-in-charge.",sqm,16527.0,16524.0,16387.0,16387.0
PWD,22.22,"Supplying, fitting & fixing 50 mm thick rock or glass wool padding of approved quality and accepted by the Engineer- in-charge.",sqm,4352.0,4328.0,4292.0,4292.0
PWD,22.23,"Manufacturing supplying, fitting and fixing of single leaf louver door shutter made with 16 gauge thick 50 mm x 50 mm SS hollow box as outer frame, 16 gauge thick 50 mm x 38 mm SS hollow box as panel frame and 18 gauge thick 50 mm x 12 mm SS hollow box as louver with 150 mm long",sqm,24635.0,24619.0,24469.0,24469.0
PWD,22.24.1,"Supplying, laying, fitting & fixing best quality 225 mm dia (internal) machine made RCC pipe over 100 mm thick cement concrete (1:3:6) at base and sides including single brick flat soling and gasket with cement mortar (1:4) joints, cutting and filling trenches up to required depth including excavation of soil etc. all complete in all respect as per type plan and accepted by the Engineer-in-charge (average depth of trench is 1050 mm). (Cement: CEM-II/B-M)",meter,1456.0,1454.0,1439.0,1439.0
PWD,22.24.2,"Supplying, laying, fitting & fixing best quality 300 mm dia (internal) machine made RCC pipe over 100 mm thick cement concrete (1:3:6) at base and sides including single brick flat soling and gasket with cement mortar (1:4) joints, cutting and filling trenches up to required depth including excavation of soil etc. all complete in all respect as per type plan and accepted by the Engineer-in-charge. (average depth of trench is 1050 mm). (Cement: CEM-II/B-M)",meter,2315.0,2312.0,2294.0,2294.0
PWD,22.24.3,"Supplying, laying, fitting and fixing best quality 900 mm dia (internal) machine made R.C.C. pipe with socket over 100 mm thick cement concrete (1:3:6) at base and sides including single layer brick flat soling, cutting and filling trenches up to required depth including excavation of soil etc. complete in all respect as per type plan and accepted by the Engineer-in-charge (Cement: CEM-II/B-M). [Rate is excluding cost of excavation, back-fill, materials for back-fill and bedding]",meter,11979.0,11962.0,11869.0,11869.0
PWD,22.25,"Supplying, making, fitting & fixing of R.C.C. door/window frame of 155 mm x 65 mm which is made by using M.S. rod (fy = 400 MPa) fabrication work with 24 BWG G.I. wire, steel formworks with minimum cement concrete relates mix ratio (1:2:4) having minimum f'cr = 27 MPa & satisfying a specified compressive strength, f'c= 22 MPa at 28 days and cement conforming to BDS EN-197-1-CEM-I, 52.5N, best quality 50% quantity of local sand (F.M. 1.2) and 50% quantity of coarse sand (F.M. 2.2), 6 mm down well graded stone chips, screening, making, placing in position, making shutter/formworks water-tight properly, jute hessian, polythene sheet, placing of 100 mm long welded iron hinges with 6 mm dia M.S. rod clamp in position and mixing with mixer machine, casting in forms, compacting properly and curing at least for 21 days, removing shuttering and demoulding etc. all complete including the cost of water, electricity and other charges as per design, drawing and accepted by the Engineer-in-charge. (Considering cross section of the frame 153 mm x 64 mm).",meter,537.0,534.0,518.0,518.0
PWD,22.26,"Supply & installation of fire rated door complete & accepted by the Engineer-in-charge with the following specification: Standard(s) for safety: UL Certified, NFPA 80 standard. ANSI / UL 10C: Positive pressure of fire tests of door assemblies. ANSI / UL 10B: Fire tests of door assemblies.",sqm,49059.0,49059.0,49059.0,49059.0
PWD,22.27,"Supplying, fitting and fixing special quality 10 mm thick clear tempered glass digital Honour board including all accessories, heavy type 6 nos. SS clamping devices/SS knob, digital print name plate including making hole etc. complete in all respect as per drawing and direction of the Engineer-in-charge.",sqm,10956.0,10934.0,10845.0,10845.0
PWD,23.1.1,"For ground floor, span up to 3810 mm for floor/ roof slab.",sqm,3026.0,3007.0,2942.0,2935.0
PWD,23.1.2,Add for each additional span length of 150 mm long direction (3810 mm<span ≤ 4800 mm),sqm,9.0,9.0,9.0,9.0
PWD,23.1.3,Add for each additional floor above ground floor,sqm,40.0,40.0,40.0,40.0
PWD,23.2.1,"For ground floor, span up to 3810 mm",sqm,2455.0,2440.0,2398.0,2398.0
PWD,23.2.2,Add for each additional span length of 150 mm long direction (3810 mm < span ≤ 4800 mm),sqm,9.0,9.0,9.0,9.0
